,playerID,Player,H,HR,ER,BB,SO,HBP,R
798,ynoahu01,Huascar Ynoa,65.8835631158673,10.849756005140934,37.23901085703888,26.82374553383387,76.97295943388228,3.445630441448584,39.25081734009951
311,henryto01,Tommy Henry,77.97747451202109,12.881922148605678,41.44230472819515,32.21801997661155,76.00064415007236,4.473503005126802,43.813220166660514
752,waldike01,Ken Waldichuk,69.76270333512517,9.897910854875514,36.33381091199082,25.68740270872732,75.91268797189247,5.154758820353926,38.72973380651604
478,mileywa01,Wade Miley,89.36183612787383,10.70083981849832,39.09489058832276,33.295168123185675,75.79166816761357,3.6119764514510027,44.35471766746535
335,howarsp01,Spencer Howard,80.5369511049488,14.142763913046405,48.396080828220526,31.975815890779742,75.13662838783368,3.5689444212653876,52.51068640346153
547,patinlu01,Luis Patino,73.00900814919503,12.643164239109668,40.66523041205631,32.618119913025986,75.09265825494039,3.5970813789975944,43.393975148851055
295,haderjo01,Josh Hader,43.941504377375196,7.052617423423987,24.106200160997062,22.623235003516434,75.01828012104572,3.318318877191154,25.614916863297267
465,meansjo01,John Means,70.30417578423608,14.142976251387857,35.47081770570189,21.35306089850247,74.98666930972709,3.2668432544461483,38.25834338255903
565,pilkiko01,Konnor Pilkington,72.04338549111708,9.180419925244713,34.95443959679643,34.485085626240426,74.86989444233782,3.403306501759998,39.77052798002489
341,iglesra01,Raisel Iglesias,52.62652842057641,7.759255442045713,23.33029614422127,17.84671646800516,74.3809881089151,2.6579600994627604,26.99591939505378
194,dunnju01,Justin Dunn,71.0924925673834,14.786571897748845,40.644194805173115,38.80131180020934,74.27101042913453,5.226722706438146,42.696861106442945
45,barlosc01,Scott Barlow,57.97191434344778,7.949334547017902,24.66156388134269,24.533561861586826,74.16212468223053,3.011525509931846,27.513932308679006
643,scottta01,Tanner Scott,55.14157542056687,6.805464466128678,29.94723470104375,34.674444074683095,73.72246496755349,4.340770335252916,33.372321234563955
487,minteaj01,A. J. Minter,54.034034680519134,6.066837877493669,23.906176301519093,21.201256859247547,73.69416629531085,2.6677387665385486,28.079349099026278
165,davidtu01,Tucker Davidson,80.0630882669955,11.426513625074206,47.114707452847746,40.86269188787908,73.45780514279215,4.050612424469701,50.18383547822815
519,nerishe01,Hector Neris,55.24649630887197,7.281498783503209,29.278050001175814,24.123801167129596,73.41170616996197,4.178142743625805,32.44288229744107
594,richatr01,Trevor Richards,57.7992691537061,10.053343549867582,33.43804770429918,28.111713318423693,73.32256342422734,1.7500994980440159,36.232463906611834
7,akinke01,Keegan Akin,73.10512475345705,10.901656747475771,38.54939997417486,26.40757353943038,73.11565508893389,2.2427426197739533,42.13669597114387
347,janseke01,Kenley Jansen,49.81112540539228,7.435216926325843,25.48895334635742,26.33915832049554,73.01369081796825,2.804140640196633,28.13406343836917
552,pepiory01,Ryan Pepiot,59.710120706485384,9.509790062513629,30.00503813933658,32.877838277142565,72.95551877009353,4.091168110755897,32.73185606819738
374,kimbrcr01,Craig Kimbrel,50.49394439403247,6.65297990426965,25.746465241536207,26.174436542382026,72.92094495622165,3.940509165765849,29.85294241757154
652,sewalpa01,Paul Sewald,47.55871640117127,9.50507414970378,25.60145396540947,22.12793281987638,72.7912642702185,2.8777346702355544,27.987801767869286
294,gutievl01,Vladimir Gutierrez,83.86805697474996,13.954759623023516,46.850823959598806,36.63291192466653,72.7036133453195,5.451780048454471,48.74885609860799
785,windejo01,Josh Winder,80.70379447841886,11.939726452457304,40.461961087525836,26.838380240181696,72.45746545006803,5.049702807660998,43.65259755520594
663,smithca03,Caleb Smith,62.02629611416246,12.536439034934178,35.76261317700411,36.765385444613855,72.04735654949826,2.9163740848742252,38.53027349817634
135,claseem01,Emmanuel Clase,51.187926545911914,5.196488871943442,19.044573836362975,17.32451561115888,71.94241372667838,1.744997693522021,24.351932981997045
646,searsjp01,JP Sears,76.72522306368056,9.916644538801867,36.35661241763047,28.50738490091431,71.92724458492144,3.2840779607039368,38.90297665715201
770,wentzjo01,Joey Wentz,64.84728508996902,8.085871787738062,31.627075888391097,27.8292381140991,71.8589536650837,3.306058792576338,35.302081393743904
686,stephtr01,Trevor Stephan,57.48209173685194,8.104657446285271,26.404076029608845,23.406434433142078,71.6635864885123,3.408107323513403,29.54477843669905
657,silsech01,Chase Silseth,70.26042347028265,11.136836684691094,37.521483510455305,26.903229000951107,71.65295568108425,3.2707383198284465,39.9144507072728
156,crowewi01,Wil Crowe,73.46481196275595,11.988438553960751,40.40592707648868,35.02472977411073,71.42405989844698,3.6708837570807433,43.616106699467686
545,pallaan01,Andre Pallante,83.80064903895628,8.71847043947419,33.853200806782034,31.313504422792906,71.4198485844761,2.3011901652721796,35.981134304709904
448,matonph01,Phil Maton,60.156346614321976,8.35795937398984,30.69547827921114,25.658442873442056,71.20076813715225,5.686116284150632,34.40196480044481
581,raganco01,Cole Ragans,76.31185176624764,10.501865005283605,38.11748577597501,29.39700587637086,71.0404998192607,2.6436232107494253,41.75569488979794
346,jamesdr01,Drey Jameson,63.923446895252646,8.204950692012655,27.618180436392958,24.370023386323545,70.96170683565632,3.354746413258672,30.064582356916752
305,helslry01,Ryan Helsley,45.91408935725602,7.110883396238737,22.720761326818785,24.499213599269392,70.95714311201286,1.5631964549027242,24.79804712650989
609,romanjo03,Jordan Romano,49.78573867306615,6.815930627569914,21.532299333168563,23.34341656473922,70.93023509419787,2.9312946576099415,24.302957629024714
533,ollerad01,Adam Oller,88.54071582531343,15.38867479084064,50.23777712908117,38.7802432687658,70.92739021619532,3.4433338821373307,54.019035657940314
606,rogerta01,Taylor Rogers,57.57442812981497,7.4129719793921485,29.628523831155196,19.63175648291684,70.86836202819354,5.323221416615076,33.543660189753915
662,smeltde01,Devin Smeltzer,82.19168896474312,13.332603833059762,39.030513022205014,28.456990473164783,70.80357467187454,3.739431070999802,42.00125967524418
445,martida03,Davis Martin,74.20540657961718,9.855413618537737,38.22054067032146,26.2246400865629,70.7360908584686,3.7875767954092225,41.27521434222294
489,mizeca01,Casey Mize,72.52670692441478,12.300584040421207,37.333005002076106,25.961598518841715,70.62235401405643,5.193036333521481,39.73170712010492
350,jeffeda01,Daulton Jefferies,79.78259047131877,9.830786797610848,41.8729191389113,25.534483049778604,70.52257488899427,4.133201181123834,44.75242329919286
505,mulleky01,Kyle Muller,61.61581232440414,8.531435058368688,35.4461146587981,30.18408977950678,70.4540503184268,3.1813021771469243,37.589981215266135
184,diekmja01,Jake Diekman,53.15201995385696,8.94164870023044,29.121033121996838,32.71266790234762,70.33438589843881,4.9570972235655235,33.702025745095064
111,castehu01,Humberto Castellanos,79.13938786248733,11.520646031235398,42.199684191229274,26.891461621960847,70.21398504497007,4.970225364243919,44.8572100338387
266,gillu01,Luis Gil,56.915338885125664,8.584796792382797,30.179019713793497,27.521011132902196,70.2069908883332,2.9178575765248715,32.77270963077647
506,munozan01,Andres Munoz,45.35234150855392,5.872705547647351,21.17985224817241,17.60048669865045,70.14476607405153,3.056714934496998,23.34090314998999
332,houckta01,Tanner Houck,56.0716139692409,5.907005092896991,26.73330763057423,23.908846564910572,69.86860400109353,4.9135143803822885,29.58405321253602
417,lopezjo02,Jorge Lopez,70.60539476426354,9.49031102636838,36.82673156871409,30.983189120269873,69.79475861188689,5.604568337951993,40.22603444504334
544,paganem01,Emilio Pagan,58.14093114705864,11.518020943653589,31.546191579977993,23.686056113244106,69.75245232570045,2.152686171455499,34.62103670494484
33,assadja01,Javier Assad,68.14600995491993,8.822579839925798,31.01740989693319,30.442675803656094,69.59142285263258,2.522062029718537,33.889787229066165
243,gallegi01,Giovanny Gallegos,49.427488309464394,6.90948599895071,25.260900751039156,20.402980025157447,69.50519468401937,2.614406662574221,27.616210998466205
415,logueza01,Zach Logue,79.88172605056157,12.99088128400384,44.663206700672276,27.838174692627437,69.45975728432951,3.396402004606709,47.30188112716116
541,oviedjo01,Johan Oviedo,65.67536133178062,8.597352371022932,32.93130090098471,31.187140741038615,69.14655215663358,4.858678446563602,36.36184827044859
623,salech01,Chris Sale,65.13725826747617,9.19463911538752,30.402250605912407,23.80352776391143,68.88158438837245,4.56821088940664,34.64806475522061
738,varlalo01,Louie Varland,67.4732999423729,9.462979290121586,31.994303465155113,23.652336115543168,68.79433245005875,3.344446026455358,34.436489485870666
100,burkebr01,Brock Burke,55.4827476813421,7.761836909867738,22.331213112123148,21.57691366369653,68.78936747800044,2.4403155054062666,26.563856143224164
188,dovalca01,Camilo Doval,51.63210524511658,6.333239592310404,22.95816641491105,24.02746615691477,68.69386247472463,2.818847182172526,27.389512506960518
538,ottavad01,Adam Ottavino,56.657006548640034,7.20674640738858,26.278182506833033,24.92539816275286,68.68613117777102,4.785130068785581,28.009609699703077
2,abreubr01,Bryan Abreu,50.056108405259636,5.4261971741103405,23.29029623730983,24.531837416684084,68.67708598647438,3.721054499589687,26.400476778796765
495,moorema02,Matt Moore,61.073883435177684,8.3594467652683,30.74988264478781,32.60596815716031,68.62845575121355,2.264683985244249,34.10579876019924
714,thielca01,Caleb Thielbar,55.24641677282549,7.11525001645157,26.05007041736739,21.588594218724047,68.62806642937561,2.0511278490413223,28.590732315406928
19,alvarjo03,Jose Alvarado,46.942959348370586,5.582809775830753,24.676656072397385,28.490788420019157,68.46204957558996,3.384373500450892,27.799831576858008
625,sanchaa01,Aaron Sanchez,86.85562183612,10.10468746111666,44.95324086059209,27.801848977911398,68.45960627979075,5.853417458421278,47.8173242731837
501,morgael01,Eli Morgan,58.93048909729206,11.212945132349073,32.24942822993236,19.18518140167131,68.40594751648796,2.8786619624341023,34.97732773116337
536,ortizlu03,Luis Ortiz,56.688084986435115,7.5988919402346164,30.324891601983815,26.435100514176096,68.31085915984794,2.726928043914998,33.42821800306203
462,mchugco01,Collin McHugh,55.612452861675614,6.357664766092907,23.250443172633368,18.59407289413253,68.25337486445314,3.6638328991686673,25.487901131732762
245,garcibr01,Bryan Garcia,69.5297206743036,11.458145595793539,38.35006607586003,33.26871108384529,68.11568887446819,4.792465123364775,42.50753488811117
743,vesiaal01,Alex Vesia,43.135717098312455,6.113588522824082,20.8465647951167,24.259765888648797,67.67410108571666,2.53595953865744,24.10885971217105
123,cessalu01,Luis Cessa,73.42339278829448,11.01501754614249,35.731812534503646,28.040132925011708,67.56716997796232,2.356087949384722,40.02435305686118
645,seaboco01,Connor Seabold,74.87670191198482,10.70966060342494,40.956254241826066,26.115861504075763,67.37757782147872,4.6658011483308535,44.06359257270258
195,duranjh01,Jhoan Duran,48.53279588187053,6.32497100928637,19.956381278271113,17.70497048232106,67.28535560199823,3.0973273540046677,21.76999064654019
10,alexaja01,Jason Alexander,87.47823185088826,12.024688030599949,43.15869353673283,31.13735820031231,67.2001829259571,4.335383589245316,47.28468674744632
349,jaxgr01,Griffin Jax,62.14183631281988,11.18570965052261,34.900001417205345,23.58010466609013,67.18179779667042,3.5094991064850247,37.70856944183051
398,langeal01,Alex Lange,52.442152765435715,6.842624317955425,25.984209060657992,25.64492160056426,67.13886941862039,3.9364839842481154,29.876297320871167
75,boxbebr01,Brad Boxberger,54.27741336342015,7.856704046312866,26.04964367742437,25.818843619853958,67.0396987310843,3.498768899541735,28.5146624858054
518,nelsory01,Ryne Nelson,57.37157525611834,8.253456256679538,27.138435797580147,23.865438916516062,66.91761785403841,2.729502146900474,30.242316458977335
352,jimenjo02,Joe Jimenez,51.03027026629894,7.048107207446557,28.417440306339106,22.724902191593607,66.6950677888447,3.6466023630990834,31.05273903222635
0,abbotco01,Cory Abbott,65.8696848637643,13.45926015997785,36.84850933658926,30.905189094054037,66.49243002383021,4.480100687122636,40.31250308353307
312,hentgsa01,Sam Hentges,58.017753635849054,6.871637428110567,29.236221803265423,23.498004910091865,66.31729762824807,2.368883446295045,31.454189987662517
760,weathry01,Ryan Weathers,69.45046264010809,11.746132175505487,37.92148641188544,26.12671599628822,66.07483166937922,2.921024449538715,39.97963283827004
667,smithwi04,Will Smith,55.48150885865645,9.7543845038325,27.788371537583348,24.88116676716188,65.9929045591901,3.107406319828698,32.12895987937836
409,liberma01,Matthew Liberatore,67.84951889545718,8.850572491680227,34.721927529695016,27.473955359357454,65.76444206466822,2.929387792717052,36.865977484037785
225,finneky01,Kyle Finnegan,58.78378416488738,8.835627595675547,27.955261454871266,26.337782660203608,65.73615261098203,1.9416218028898915,32.862658225995816
41,bardda01,Daniel Bard,53.89760453416381,6.679183422382607,26.23834810055687,27.41910056161109,65.52909586248781,4.2045906184777975,29.098259186407237
53,bautife01,Felix Bautista,44.71878719428645,6.793108495381689,20.98613627991322,20.628406292049565,65.43893216265778,1.9950440951638442,23.2052257761933
691,stratch01,Chris Stratton,64.45776048565271,7.153617176903214,30.283500856200767,26.40391379140621,65.43255945759151,2.207494186038217,33.80375230024528
250,garciro03,Rony Garcia,59.08979989587065,10.692433046078836,33.043461186744324,22.59135652562496,65.43094420917267,3.8251925068979786,35.89584886838828
330,holmecl01,Clay Holmes,52.47444571906034,5.546739101409981,25.31096160542091,23.527372312697885,65.34777309947302,5.256504275154733,28.434786139833076
290,grovemi01,Michael Grove,66.44984750402301,10.026525644450702,32.23002473668157,24.467572372728423,65.23032674342099,2.5239665434195335,38.08062669825977
57,bednada01,David Bednar,48.15190621045135,6.139620223103513,21.382500072741326,19.621888338659407,65.19251631324329,1.9088706364248034,23.984004171222505
425,lugose01,Seth Lugo,58.06943820479308,8.958903522928678,28.036483699618085,21.781255215335268,64.98231399659129,2.848853270035428,29.416680320188796
319,hicksjo03,Jordan Hicks,53.61521726136267,6.669546417382155,31.847767547651667,30.523220342515504,64.97315706195589,4.697930572876897,33.45133407302617
131,cishest01,Steve Cishek,59.16929142170831,8.326881768641742,30.517207372743343,29.550351350407645,64.73309687041603,7.461299230343762,33.759882524994005
524,norrida01,Daniel Norris,55.67180564516079,9.702978569710398,34.30305704865335,27.71216669536022,64.67831545660636,4.19123151801959,37.67477122674801
674,sotogr01,Gregory Soto,51.46298847816403,5.972318535613288,25.855984897786225,30.70372162809827,64.67109116105856,3.988951629210748,31.46760650719517
59,beeksja01,Jalen Beeks,54.448953964594644,7.419281275250506,24.53675136146104,22.1298919542945,64.52603228562533,2.533420840748525,27.564608527194586
65,bickfph01,Phil Bickford,52.57985682802383,9.427886502457842,28.17366058480695,19.652176894547996,64.27344729640727,3.0053959726879658,30.24353330086995
50,bassan01,Anthony Bass,57.11293444343141,8.519121738462973,24.310897735737186,23.7302793297543,64.24553664577034,2.107096033878228,28.471000637489688
269,givenmy01,Mychal Givens,55.94397218912704,8.61249843374753,26.25325752790604,26.1389165628102,64.22416187117908,3.765261214502328,29.635054135370144
154,crismna01,Nabil Crismatt,63.243225228892136,7.78200476855468,27.95003954221311,22.9417515914644,64.2160630232925,3.7864883347636056,32.76606591580559
452,mayermi01,Mike Mayers,59.181100806661334,11.249597698906554,31.10691743411235,22.900427764528356,64.13839403377439,2.8054721912307494,33.644832269495055
771,wesneha01,Hayden Wesneski,55.450417233601094,7.386207495153654,25.18831758525474,20.34257686486418,64.13139505730776,3.870943680044159,27.76598783671081
22,anderch01,Chase Anderson,67.15255069408042,11.753476060526552,42.21040098814347,29.926300062253045,63.78263444001648,4.506531059329138,44.7784857169907
359,karinja01,James Karinchak,37.97148879447544,5.915107635358622,20.304271252770647,23.59348431812,63.70918198778393,1.9661447999152173,21.924510488702207
679,stanery01,Ryne Stanek,47.46031803531882,6.356487925296455,21.48029715426883,28.892927806130555,63.655003439512825,2.438458558407226,24.290080364187567
179,diazal03,Alexis Diaz,40.570166093034686,5.965263537037987,19.640329474894738,24.210096163067536,63.640998349152646,3.484086888528293,22.96510513812962
517,nelsoni01,Nick Nelson,58.74423660553371,4.9328820074987645,32.705944129533385,29.982928371869384,63.49593101376128,3.7544631813855776,35.20773605957044
618,ruizjo01,Jose Ruiz,54.223599236444755,8.567690073842726,28.1708927391686,26.756201953559266,63.453866730757255,1.4089514887222223,30.623351636493787
30,armstsh01,Shawn Armstrong,61.59264888987027,9.04375579911568,31.660830172442967,21.336577475613762,63.403239999931124,3.548224647055048,34.33539971540998
574,pressry01,Ryan Pressly,46.115470810773935,5.918443965960265,21.734610357567522,17.520420781979205,63.31956618820566,1.4534162407336124,24.065947641485863
4,adamja01,Jason Adam,43.73608957276308,6.362928579007422,20.75643093047328,20.138702181872553,63.27534782505256,4.475693893534479,22.76120211339558
262,gilbety01,Tyler Gilbert,68.9401335672973,11.710707967508343,36.69562155861623,26.737590675449148,63.23019259884374,3.149806774890201,40.29332228005643
406,leitema02,Mark Leiter,54.36514602646331,8.646207215336272,28.643413698047226,23.294473975979148,63.14947397007309,4.663443378761538,31.063755343705562
577,pukaj01,A. J. Puk,53.10658296009502,6.903942346388337,25.259826432999542,21.578930328250845,63.0823711459892,5.514001064594768,28.15147075109088
493,montera01,Rafael Montero,57.2517247392877,6.043951133438616,28.571965255734533,23.24449420763029,62.95298381704423,3.389452131030668,32.70434588308849
280,graveke01,Kendall Graveman,56.927435717194946,6.3728123090803335,24.764920615044268,24.637489475141404,62.94165976385093,4.199691662237105,29.02168205479674
373,kiliaca01,Caleb Kilian,59.886252459907844,7.107589780493256,34.28696853643044,28.35137118618043,62.86300787361376,3.446795035459949,38.119386437101
595,roberda08,David Robertson,47.75655759605121,6.979173353634776,22.973298879694024,26.30208928932742,62.629195067939015,2.760414722253844,25.063300579161787
128,chaveje01,Jesse Chavez,61.928047465488724,7.727119656746479,28.440446602887633,22.281727945089166,62.62698828928397,2.0391350577190845,31.879681939660948
240,fulmemi01,Michael Fulmer,62.32850091396939,7.256717059207482,28.010279110242674,24.532209585404523,62.41166283684307,4.102053469960409,31.011769909559305
475,meyerma01,Max Meyer,57.38464616168089,8.440706089371302,29.06934683073245,21.753404356614862,62.375497538274836,2.7914275760108893,31.5865277842021
690,strasst01,Stephen Strasburg,62.22800307051651,9.918956222925516,35.49013646149815,27.39133186359133,62.36081976082329,3.7200224345778943,38.255514740802816
121,cavalca01,Cade Cavalli,57.32000377907748,7.1892470625405505,30.694948512387278,21.975625527122073,62.28070211913872,4.819296526471952,33.238825181723406
661,smallet01,Ethan Small,58.663161647300804,7.863645884969019,29.387068601878074,26.014887977301132,62.27440350633618,2.8219372850401028,31.931761807187694
37,bakerbr01,Bryan Baker,54.75614745417398,5.426138939019132,25.933406676119585,22.44022164727142,62.245293986129845,2.8411165059675785,28.222206580265397
419,lopezre01,Reynaldo Lopez,54.34634749896882,7.258464566692241,26.528384905430872,18.55219304975746,62.085685337791496,1.8474101707060433,30.388365849054626
564,phillev01,Evan Phillips,44.506246789838634,5.069467754804304,19.235649603403903,19.092634669271174,62.05463515210259,3.206417638953221,21.919990829417088
125,chafian01,Andrew Chafin,51.57014937499589,6.423411433907157,22.572370224388816,21.124807419046313,61.83881907349803,2.7877380375862315,26.378558742926707
601,rodriel02,Elvin Rodriguez,66.28653100505008,12.48995815758045,40.46600527074825,25.190735641115236,61.815186847806615,2.8619061403655026,42.56549903199591
300,hatchto01,Thomas Hatch,63.0310886229744,10.425355711972983,35.52251534308068,26.302109483682244,61.675419123406854,4.086261675850734,38.45570934019426
104,buttojo01,Jose Butto,59.32477621750564,8.534443115125528,30.72198734102707,21.994983603993912,61.64953977874043,2.8224273662906483,33.26810488218989
776,wickro01,Rowan Wick,61.33015281739044,7.4893820554512445,27.83959960570135,25.402554882607152,61.63914854498813,2.0976164485535085,31.88468826788872
103,bushma01,Matt Bush,50.64184164747987,9.702959911184541,26.02917293182111,20.226105274133182,61.63717474462039,2.9382333163840535,30.822967450607432
583,raleybr01,Brooks Raley,48.46484900459902,6.380338236936642,25.205153171033373,19.516082385078473,61.60225367160813,4.450873187001483,28.41047002488174
507,murfepe01,Penn Murfee,49.56702478874771,6.950698969622241,24.195766620584372,19.145060753060243,61.56794317039203,2.4315414891953906,25.68983495172139
315,hernaca04,Carlos Hernandez,69.48384381313203,8.519132410111025,38.72712542204182,31.985758011343496,61.387709281333684,2.8707246164547295,41.09112864892083
726,trivilo01,Lou Trivino,57.141913992140836,6.785991143913715,27.131408265087956,25.37710175325701,61.32732022776818,3.3847392236297504,30.77092315505367
424,luetglu01,Lucas Luetge,60.875862044774756,6.425474673285221,23.63404710611002,19.414218572614647,61.273666994277974,3.384248280704793,27.29312816336403
713,tetreja01,Jackson Tetreault,66.61730280287445,9.60969307730185,33.137497134274405,26.630355949525345,61.21403204801147,2.747069730991057,37.56092352768053
241,gaddihu01,Hunter Gaddis,62.69408251002573,11.780274710795206,35.73388833221855,22.472427528755624,61.1237928692443,2.7983577224550213,38.26218869890401
376,kingmi01,Mike King,49.020177523196395,6.190752461517575,23.663308756582378,20.68736721874109,61.08600350154857,2.7363867266515416,26.24704225027546
320,hillga02,Garrett Hill,64.15043362889413,9.150774106244286,32.09443887413638,29.23988406704528,60.99856406273842,4.003101471649176,34.9282034762797
791,woodssi01,Simeon Woods Richardson,54.63072896066386,7.753530323357201,27.00910915637582,21.6832195627187,60.82398702932467,2.782421364114736,30.172683195706302
113,castidi01,Diego Castillo,46.972935893983625,7.436831401934629,23.832116292196666,21.806146966119705,60.814629960748825,3.1443215458594604,27.655946976699738
703,swanser01,Erik Swanson,47.88413420347887,6.393016419363192,21.30401735704423,16.804924792857275,60.72244596827502,2.2653202401927532,24.203213379741296
203,ellisch01,Chris Ellis,58.99160231185349,8.430625742639371,30.462841344390533,28.722317467506763,60.60889774402821,3.994648761571204,32.73766735031399
143,colemdy01,Dylan Coleman,48.507447287368066,5.964654264498037,22.823648466167782,25.868673504460656,60.55674476758559,3.841247882889994,26.13002728772301
246,garcija04,Jarlin Garcia,55.96865669392262,8.896504920652657,26.09683774883375,20.80172207554054,60.43068127768986,2.3595545012208974,31.405210562881305
155,criswco01,Cooper Criswell,57.80922267721528,7.478424651793964,28.66834598403652,21.786231235725957,60.42351500017421,2.8661173834776017,31.229260701818905
642,schrejo01,John Schreiber,48.9229800424721,5.406617627144407,21.994674234748448,19.300468833838988,60.381936931744484,3.165923500749105,24.508855423193296
731,underdu01,Duane Underwood,61.2858377339112,6.387695413126419,30.169342827696497,24.30486659546423,60.32039223822277,3.871106454465526,34.61589641910012
172,delosen01,Enyel De Los Santos,50.02765420937462,6.675581796829652,25.31195907468121,20.65043570607756,60.298995436297005,3.0394927993231096,28.195323742626158
60,bellaan01,Andrew Bellatti,49.076405889963524,5.99270804236692,23.582843686854282,21.723457676694075,60.26465550590459,1.9779546411426627,26.911950807551726
503,morrico01,Cody Morris,55.963175160932,7.671485060485009,25.05275728909915,23.923585322786515,60.24066378967584,2.3525102340734656,28.2837799727882
251,garciyi01,Yimi Garcia,53.341141810055376,7.535139256722089,26.20431628973081,20.353792022358544,60.11060346218657,2.9577661488942133,30.42572461780629
702,suterbr01,Brent Suter,61.63682159731079,8.921191367680201,28.265454428823993,22.94352974832929,60.07653822567014,2.6546102178789073,32.88040198483831
200,eickhje01,Jerad Eickhoff,68.68010908514619,12.552058965993043,39.98250458631237,25.26653949789365,59.99940496938271,5.856630798570328,44.45687804293515
483,milneho01,Hoby Milner,58.43230170333628,8.303878934079242,28.353763869449402,18.105484872460412,59.88899920289855,4.626246532719552,30.916792675029704
247,garcilu03,Luis Garcia,54.79161963941515,5.632221249973149,25.80598642535359,20.14412197586162,59.76036948541554,3.509361488941876,29.15171807513435
167,davisau01,Austin Davis,55.88673871648721,6.943303207172465,31.849659107642086,26.479648700410046,59.75229959581595,3.585136061461222,34.79465564978536
84,brebbjo01,John Brebbia,67.07591837453822,7.578388167648489,28.893856932977453,21.070786708134655,59.67875060658007,2.666354487520525,31.924733674670964
692,strichu01,Hunter Strickland,58.04576898031116,8.405284738995336,29.265544122901936,27.127917877126222,59.66455422021859,4.277514146348513,32.59400540038157
710,tatedi01,Dillon Tate,59.002584457530084,7.444944825177253,29.464726027496724,21.521389931319522,59.49482996300419,5.498043856488571,32.60500949956205
161,curryxz01,Xzavion Curry,61.10258324758828,7.759870449715363,29.65527051189237,24.34803212938342,59.471688419513704,3.442817610460536,32.82336997240182
80,brashma01,Matt Brash,49.17786790786873,5.425388492718256,25.164574513211047,25.22205281185896,59.39062637302299,2.450125393018295,26.670640877710262
515,neideni01,Nick Neidert,60.53581480172941,9.048258880678624,31.89144641222144,27.32013771047607,59.33527080926691,4.302516029821376,34.02734532053584
171,dejonch01,Chase De Jong,58.295281610675374,10.262407145649195,29.189051362779903,26.529666119119184,59.24338908172843,3.5952780577162584,31.57886082351047
443,martich02,Chris Martin,54.8501697230233,6.874282870150692,24.32026538187524,14.086112885034867,59.22480516829696,2.5646617432948644,26.278574432577052
313,hergeji01,Jimmy Herget,52.15363473847241,5.981395195765496,24.714967347954143,19.525624247222787,59.05547181662055,3.596563085865979,26.70493110096944
584,ramirer02,Erasmo Ramirez,66.40083673466673,9.533858152673565,29.986034495097734,19.015157714732677,59.009285455522786,4.138832311942296,32.57276252350153
745,vestwi01,Will Vest,58.95424848232668,6.622772197731911,29.821470079523777,23.41926935869383,58.95838184876796,3.3042784422621216,32.13778842036273
712,teperry01,Ryan Tepera,48.36399927242765,7.096517266659506,25.55014155784244,22.288168458827567,58.715098747150634,3.0143794144612244,28.083546625387
117,castima03,Max Castillo,54.28376637778344,8.710698850380698,30.08950554402074,21.316599172892758,58.703833610240416,2.8847070200945852,32.78664900221759
804,zeuchtj01,T. J. Zeuch,72.41613717887496,12.749289628160103,40.230561401583245,28.22774695801728,58.69509417297301,4.433576954277823,44.54755423599047
563,phelpda01,David Phelps,52.53816655715304,5.719485295544329,24.105248344097916,24.739630065505736,58.629562588259894,3.4263518905756953,26.62811314756346
685,stephro01,Robert Stephenson,57.60476347771076,9.164851390070949,29.813344693928894,19.680977379765416,58.57287299545277,2.3256298722060897,33.31556929388511
126,chapmar01,Aroldis Chapman,39.53040980640358,6.857167691554405,22.62866403284035,26.67965462343402,58.40101875169709,2.347319371685351,24.21205498947661
209,estevca01,Carlos Estevez,56.97063897043828,8.21571240975073,28.151742725179773,22.870757576921907,58.04548154399642,2.4234532026499873,31.47261496363279
653,shawbr01,Bryan Shaw,61.27953179660628,9.103453323089356,32.70239486836779,28.21392802387963,57.98140803941951,3.0684914297586277,35.614346507233684
49,barrija01,Jaime Barria,65.50160602306961,9.640825048442803,28.999975952901714,22.316793702496998,57.88481403086216,3.0012352606151014,32.28673366944434
532,okertst01,Steven Okert,43.71802145422256,7.41775963407447,21.988168808776066,23.217969130884185,57.86849538618511,4.772070813125458,24.207918308566814
435,mantijo01,Joe Mantiply,58.293224156683344,6.241185935380554,24.35495172515162,17.491814155135355,57.75319657265654,2.757719348268847,28.795802595903425
29,arihako01,Kohei Arihara,73.69523557466279,11.76119675386616,41.54426925988636,26.480862148697696,57.622881027483594,5.086816879774211,44.345145664695416
634,santade01,Dennis Santana,53.350769285841594,5.664639381631259,30.62937417006965,27.099010255462527,57.39454864868509,3.5460668401229443,34.66519602105936
130,cimbead01,Adam Cimber,62.68995329756449,6.380919600426933,25.226275063942968,18.752355694819553,57.26709929832934,5.639544973505532,29.815557073046005
641,schmicl01,Clarke Schmidt,51.80537238909219,6.416104348459697,24.518516613839633,22.870818029643917,57.07242915318395,2.922767614126963,28.171201391557958
704,swarmma01,Matt Swarmer,54.41719205201058,11.055458569481523,28.09526120843041,24.732162308889496,57.06245045650207,2.0489673074202934,33.32928477223816
198,effrosc01,Scott Effross,48.63654162488963,5.640918161267115,21.804053955484328,17.255302294868855,56.981329977426185,2.661466895840702,25.767875900226937
338,hughebr01,Brandon Hughes,45.35339632552336,8.17000469599565,22.090214062268824,19.493874183988574,56.796892049830085,3.829673761031739,24.269338450517505
786,wislema01,Matt Wisler,47.30013187777636,7.490962403186566,22.07958623931433,19.553542063568973,56.671742333995304,1.9022394778713918,26.595309433591627
